Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
AG-409-B13	Prochlorococcus (5)	18	730	228	67.65	0.00	0.00	1450612	0	47	47	56162	56162	30864	30864	211407	211407	41.1	2.89	86.18	11	1538	203	527	0	0	0	0
AG-409-B20	Prochlorococcus (5)	18	730	228	48.65	0.00	0.00	856961	0	35	35	50932	50932	24484	24484	107146	107146	41.0	2.86	88.71	11	940	394	336	0	0	0	0
AG-409-C21	Prochlorococcus (5)	18	730	228	45.33	0.22	0.00	877608	0	46	46	41764	41764	19078	19078	96511	96511	37.6	2.12	86.98	11	967	407	322	1	0	0	0
AG-409-D06	Prochlorococcus (5)	18	730	228	36.90	0.00	0.00	532342	0	10	10	122681	122681	53234	53234	165418	165418	35.9	2.39	90.50	11	572	436	294	0	0	0	0
AG-409-D09	Prochlorococcus (5)	18	730	228	67.78	0.00	0.00	1218575	0	49	49	34224	34224	24868	24868	136798	136798	34.1	2.54	85.97	11	1405	229	501	0	0	0	0
AG-409-D14	Prochlorococcus (5)	18	730	228	56.96	0.00	0.00	959905	0	20	20	119031	119031	47995	47995	187154	187154	35.3	2.58	89.07	11	1026	295	435	0	0	0	0
AG-409-D20	Prochlorococcus (5)	18	730	228	43.03	0.00	0.00	897509	0	30	30	49748	49748	29916	29916	138278	138278	38.6	2.06	88.80	11	976	384	346	0	0	0	0
AG-409-E05	Prochlorococcus (5)	18	730	228	30.25	0.00	0.00	543211	0	26	26	31952	31952	20892	20892	95575	95575	42.3	2.82	90.26	11	560	482	248	0	0	0	0
AG-409-E23	Prochlorococcus (5)	18	730	228	50.90	0.22	100.00	783108	0	31	31	55082	55082	25261	25261	270657	270657	32.0	1.83	90.89	11	854	321	408	1	0	0	0
AG-409-F19	Prochlorococcus (5)	18	730	228	50.34	0.00	0.00	912028	0	29	29	74226	74226	31449	31449	164384	164384	37.4	1.83	86.66	11	1013	336	394	0	0	0	0
AG-409-G20	Prochlorococcus (5)	18	730	228	81.14	0.00	0.00	1503784	0	30	30	92170	92170	50126	50126	178987	178987	38.4	1.83	88.92	11	1576	109	621	0	0	0	0
AG-409-I11	Prochlorococcus (5)	18	730	228	73.08	0.00	0.00	1332790	0	37	37	90322	90322	36021	36021	202287	202287	37.6	2.20	86.64	11	1459	221	509	0	0	0	0
AG-409-I21	Prochlorococcus (5)	18	730	228	28.12	0.00	0.00	643297	0	29	29	40108	40108	22182	22182	73104	73104	39.0	2.41	86.09	11	709	474	256	0	0	0	0
AG-409-J03	Prochlorococcus (5)	18	730	228	53.53	0.48	0.00	910103	0	67	67	35918	35918	13583	13583	94624	94624	36.3	8.64	88.39	11	1031	324	404	2	0	0	0
AG-409-J11	Prochlorococcus (5)	18	730	228	29.52	0.00	0.00	628943	0	32	32	36580	36580	19654	19654	74134	74134	39.0	3.00	86.35	11	675	459	271	0	0	0	0
AG-409-J16	Prochlorococcus (5)	18	730	228	98.82	0.00	0.00	1843369	0	18	18	206253	206253	102409	102409	618426	618426	40.2	2.20	88.50	11	1950	7	723	0	0	0	0
AG-409-J19	Prochlorococcus (5)	18	730	228	79.32	0.00	0.00	1411358	0	38	38	85551	85551	37141	37141	164315	164315	38.7	1.49	89.49	11	1449	128	602	0	0	0	0
AG-409-J23	Prochlorococcus (5)	18	730	228	43.35	0.00	0.00	640246	0	27	27	59066	59066	23712	23712	95062	95062	37.2	1.94	89.23	11	710	395	335	0	0	0	0
AG-409-K04	Prochlorococcus (5)	18	730	228	79.15	0.44	100.00	1414612	0	38	38	85053	85053	37226	37226	164346	164346	34.8	2.36	88.00	11	1534	138	591	1	0	0	0
AG-409-L14	Prochlorococcus (5)	18	730	228	57.09	0.11	0.00	1145608	0	35	35	57450	57450	32731	32731	219109	219109	38.6	2.17	87.31	11	1253	298	431	1	0	0	0
AG-409-L18	Prochlorococcus (5)	18	730	228	90.04	0.00	0.00	1775338	0	43	43	89376	89376	41286	41286	177329	177329	40.5	2.85	87.12	11	1890	64	666	0	0	0	0
AG-409-L21	Prochlorococcus (5)	18	730	228	62.24	0.93	0.00	1341328	0	27	27	79362	79362	49678	49678	203678	203678	35.2	3.71	91.32	11	1466	223	502	5	0	0	0
AG-409-M02	Prochlorococcus (5)	18	730	228	24.13	0.00	0.00	394350	0	14	14	72605	72605	28167	28167	135235	135235	43.8	1.14	90.18	11	406	542	188	0	0	0	0
AG-409-M05	Prochlorococcus (5)	18	730	228	81.45	0.05	0.00	1692760	0	32	32	179279	179279	52898	52898	290947	290947	40.7	2.27	88.08	11	1783	112	617	1	0	0	0
AG-409-N21	Prochlorococcus (5)	18	730	228	69.48	0.00	0.00	1280359	0	37	37	77651	77651	34604	34604	172794	172794	39.0	2.11	87.49	11	1406	275	455	0	0	0	0
AG-409-O23	Prochlorococcus (5)	18	730	228	74.91	0.22	100.00	1382535	0	55	55	50883	50883	25137	25137	119746	119746	42.0	2.44	87.67	11	1500	203	524	3	0	0	0
AG-409-P01	Prochlorococcus (5)	18	730	228	95.28	0.00	0.00	1783663	0	31	31	180642	180642	57537	57537	318546	318546	41.9	3.37	88.54	11	1884	27	703	0	0	0	0
AG-409-P03	Prochlorococcus (5)	18	730	228	68.82	0.58	0.00	1359580	0	47	47	86018	86018	28927	28927	233067	233067	41.4	2.86	88.64	11	1469	213	513	4	0	0	0
AG-409-P19	Prochlorococcus (5)	18	730	228	61.30	0.00	0.00	1164213	0	35	35	115591	115591	33263	33263	148291	148291	35.6	2.60	86.93	11	1264	249	481	0	0	0	0
AG-412-A14	Prochlorococcus (5)	18	730	228	83.67	0.44	0.00	1390573	0	36	36	104573	104573	38627	38627	185885	185885	31.1	3.49	89.90	11	1614	135	594	1	0	0	0
AG-412-C21	Prochlorococcus (5)	18	730	228	71.40	0.15	0.00	1251759	0	65	65	34624	34624	19257	19257	86895	86895	31.2	2.02	89.45	11	1481	202	526	2	0	0	0
AG-412-F02	Prochlorococcus (5)	18	730	228	76.14	0.00	0.00	1291860	0	51	51	45052	45052	25330	25330	241114	241114	31.0	3.22	90.02	11	1464	178	552	0	0	0	0
AG-412-G19	Prochlorococcus (5)	18	730	228	88.39	0.00	0.00	1568926	0	46	46	80232	80232	34107	34107	140040	140040	35.1	1.91	87.69	11	1819	80	650	0	0	0	0
AG-412-I05	Prochlorococcus (5)	18	730	228	74.21	0.33	0.00	2134671	0	101	101	44799	44799	21135	21135	188616	188616	49.3	4.43	82.03	11	2313	229	499	2	0	0	0
AG-412-I20	Prochlorococcus (5)	18	730	228	60.84	0.00	0.00	1484224	0	89	89	41983	41983	16676	16676	100218	100218	49.8	4.95	84.09	11	1508	308	422	0	0	0	0
AG-412-J13	Prochlorococcus (5)	18	730	228	97.57	0.15	0.00	1828325	0	58	58	74039	74039	31522	31522	197232	197232	31.4	2.96	88.52	11	2031	32	697	1	0	0	0
AG-412-L10	Prochlorococcus (5)	18	730	228	58.39	0.25	0.00	1639124	0	95	95	37344	37344	17253	17253	116960	116960	50.3	3.77	83.96	11	1743	284	444	2	0	0	0
AG-412-N03	Prochlorococcus (5)	18	730	228	11.97	0.00	0.00	266116	0	13	13	33087	33087	20470	20470	69339	69339	31.9	2.51	84.49	11	310	641	89	0	0	0	0
AG-412-O03	Prochlorococcus (5)	18	730	228	78.53	0.88	0.00	1527011	0	48	48	78406	78406	31812	31812	252110	252110	35.5	2.42	87.37	11	1836	143	585	2	0	0	0
AG-412-P08	Prochlorococcus (5)	18	730	228	85.90	0.09	0.00	1545470	0	52	52	71751	71751	29720	29720	193359	193359	37.1	2.67	87.43	11	1731	102	627	1	0	0	0
AG-418-B17	Prochlorococcus (5)	18	730	228	63.84	0.00	0.00	1096370	0	64	64	57818	57818	17130	17130	133854	133854	31.6	2.92	91.09	11	1328	252	478	0	0	0	0
AG-418-C09	Prochlorococcus (5)	18	730	228	90.91	0.92	0.00	1600365	0	32	32	189106	189106	50011	50011	355584	355584	33.1	2.60	91.59	11	1800	52	672	6	0	0	0
AG-418-C17	Prochlorococcus (5)	18	730	228	56.81	0.99	0.00	1131705	0	48	48	42777	42777	23577	23577	210333	210333	31.5	2.79	91.78	11	1355	339	384	7	0	0	0
AG-418-D13	Prochlorococcus (5)	18	730	228	94.31	0.00	0.00	1619825	0	23	23	159240	159240	70427	70427	223977	223977	31.2	2.49	90.27	11	1828	79	651	0	0	0	0
AG-418-F08	Prochlorococcus (5)	18	730	228	83.07	0.42	100.00	1323692	0	40	40	59428	59428	33092	33092	179892	179892	31.5	3.02	90.27	11	1529	140	583	7	0	0	0
AG-418-F16	Prochlorococcus (5)	18	730	228	66.73	0.00	0.00	1169063	0	54	54	36639	36639	21649	21649	88476	88476	31.2	2.41	89.91	11	1373	223	507	0	0	0	0
AG-418-G18	Prochlorococcus (5)	18	730	228	68.29	0.44	100.00	1150210	0	40	40	57949	57949	28755	28755	177065	177065	31.3	2.21	91.23	11	1316	201	527	2	0	0	0
AG-418-G23	Prochlorococcus (5)	18	730	228	71.91	0.00	0.00	1179322	0	61	61	39876	39876	19333	19333	69088	69088	31.3	2.35	90.57	11	1382	236	494	0	0	0	0
AG-418-I20	Prochlorococcus (5)	18	730	228	92.36	0.11	0.00	1498119	0	24	24	184545	184545	62421	62421	356692	356692	31.3	2.77	90.30	11	1719	52	677	1	0	0	0
AG-418-I21	Prochlorococcus (5)	18	730	228	68.96	0.15	0.00	1104520	0	53	53	38932	38932	20840	20840	114649	114649	31.6	2.24	90.98	11	1295	227	502	1	0	0	0
AG-418-J17	Prochlorococcus (5)	18	730	228	86.15	0.15	0.00	1454284	0	53	53	72518	72518	27439	27439	253893	253893	31.4	2.55	90.45	11	1706	137	592	1	0	0	0
AG-418-J19	Prochlorococcus (5)	18	730	228	70.77	0.15	0.00	1071668	0	64	64	33769	33769	16744	16744	78023	78023	31.7	2.14	90.40	11	1313	215	514	1	0	0	0
AG-418-K17	Prochlorococcus (5)	18	730	228	79.00	0.00	0.00	1273010	0	45	45	75323	75323	28289	28289	236858	236858	31.4	2.56	90.79	11	1468	136	594	0	0	0	0
AG-418-L19	Prochlorococcus (5)	18	730	228	45.50	0.00	0.00	684985	0	16	16	55937	55937	42811	42811	114755	114755	32.2	1.61	92.23	11	745	337	393	0	0	0	0
AG-418-M05	Prochlorococcus (5)	18	730	228	14.56	0.09	100.00	240465	0	48	48	5944	5944	5009	5009	17236	17236	32.8	3.09	87.76	11	323	593	136	1	0	0	0
AG-418-M08	Prochlorococcus (5)	18	730	228	96.20	0.22	0.00	1664652	0	29	29	136174	136174	57401	57401	317932	317932	30.6	1.98	90.24	11	1867	21	708	1	0	0	0
AG-418-M21	Prochlorococcus (5)	18	730	228	75.32	33.97	0.00	2096514	0	96	96	45533	45533	21838	21838	146249	146249	30.5	2.93	93.91	11	2300	141	349	232	6	2	0
AG-418-O02	Prochlorococcus (5)	18	730	228	73.68	0.29	0.00	1340197	0	48	48	61104	61104	27920	27920	148115	148115	31.4	2.75	90.46	11	1610	156	572	2	0	0	0
AG-418-O03	Prochlorococcus (5)	18	730	228	80.73	0.00	0.00	1313503	0	74	74	53238	53238	17750	17750	170043	170043	31.7	2.67	90.73	11	1569	130	600	0	0	0	0
AG-418-P06	Prochlorococcus (5)	18	730	228	86.73	0.00	0.00	1442942	0	41	41	124676	124676	35193	35193	178217	178217	31.4	1.97	90.23	11	1714	100	630	0	0	0	0
AG-418-P13	Prochlorococcus (5)	18	730	228	90.94	0.22	0.00	1498982	0	36	36	95395	95395	41638	41638	156886	156886	31.5	2.53	90.49	11	1723	68	661	1	0	0	0
AG-424-A03	Prochlorococcus (5)	18	730	228	64.81	0.66	0.00	1097307	0	57	57	35562	35562	19251	19251	62424	62424	31.4	2.53	89.47	11	1369	247	481	2	0	0	0
AG-424-A14	Prochlorococcus (5)	18	730	228	77.93	0.22	0.00	1253221	0	58	58	47005	47005	21607	21607	150716	150716	31.5	2.29	91.16	11	1503	148	581	1	0	0	0
AG-424-E18	Prochlorococcus (5)	18	730	228	90.28	0.00	0.00	1453179	0	31	31	104505	104505	46876	46876	343781	343781	31.3	2.45	90.30	11	1701	65	665	0	0	0	0
AG-424-E20	Prochlorococcus (5)	18	730	228	68.08	0.00	0.00	1273735	0	89	89	22319	22319	14311	14311	56824	56824	35.3	2.11	86.90	11	1503	213	517	0	0	0	0
AG-424-G03	Prochlorococcus (5)	18	730	228	54.22	0.00	0.00	943198	0	41	41	53985	53985	23004	23004	153238	153238	31.5	2.56	90.36	11	1146	303	427	0	0	0	0
AG-424-J22	Prochlorococcus (5)	18	730	228	87.90	0.00	0.00	1445102	0	33	33	95791	95791	43790	43790	249607	249607	31.4	2.41	90.26	11	1721	85	645	0	0	0	0
AG-424-L22	Prochlorococcus (5)	18	730	228	14.91	0.22	100.00	299350	0	51	51	7137	7137	5869	5869	15544	15544	31.4	3.22	87.62	11	406	611	116	3	0	0	0
AG-424-M03	Prochlorococcus (5)	18	730	228	63.42	0.55	50.00	1118237	0	71	71	25061	25061	15749	15749	109599	109599	31.4	2.03	89.92	11	1285	249	479	2	0	0	0
AG-424-P16	Prochlorococcus (5)	18	730	228	71.92	0.00	0.00	1237428	0	54	54	48328	48328	22915	22915	73851	73851	31.2	2.43	90.31	11	1515	183	547	0	0	0	0
AG-424-P18	Prochlorococcus (5)	18	730	228	91.57	0.00	0.00	1479330	0	45	45	91827	91827	32874	32874	220637	220637	31.2	3.49	90.45	11	1743	80	650	0	0	0	0
AG-424-P23	Prochlorococcus (5)	18	730	228	87.98	0.00	0.00	1453684	0	40	40	62147	62147	36342	36342	133541	133541	31.4	1.79	91.05	11	1693	77	653	0	0	0	0
AG-429-A02	Prochlorococcus (5)	18	730	228	21.47	0.05	100.00	352670	0	61	61	7121	7121	5781	5781	21215	21215	32.1	3.29	89.12	11	427	577	152	1	0	0	0
AG-429-C19	Prochlorococcus (5)	18	730	228	33.73	0.22	100.00	604614	0	57	57	15597	15597	10607	10607	37416	37416	31.8	1.89	89.77	11	739	452	276	2	0	0	0
AG-429-E20	Prochlorococcus (5)	18	730	228	26.41	0.11	100.00	381172	0	75	75	6107	6107	5082	5082	22166	22166	31.6	2.96	90.65	11	512	553	176	1	0	0	0
AG-429-J03	Prochlorococcus (5)	18	730	228	14.93	1.10	100.00	353636	0	55	55	9302	9302	6429	6429	25980	25980	34.4	3.20	84.64	11	474	626	100	4	0	0	0
AG-429-P21	Prochlorococcus (5)	18	730	228	7.05	1.32	100.00	270893	0	14	14	148363	148363	19349	19349	148363	148363	37.7	5.92	93.31	11	342	685	42	3	0	0	0
AG-432-A07	Prochlorococcus (5)	18	730	228	40.96	0.00	0.00	740276	0	80	80	12594	12594	9253	9253	34138	34138	35.6	2.03	87.16	11	910	428	302	0	0	0	0
AG-432-B15	Prochlorococcus (5)	18	730	228	47.92	0.00	0.00	1004026	0	73	73	20837	20837	13753	13753	63715	63715	34.9	2.30	84.95	11	1234	344	386	0	0	0	0
AG-432-D09	Prochlorococcus (5)	18	730	228	37.96	0.00	0.00	882702	0	64	64	20077	20077	13792	13792	70993	70993	51.2	3.89	83.00	11	989	441	289	0	0	0	0
AG-432-D11	Prochlorococcus (5)	18	730	228	51.58	0.00	0.00	981073	0	57	57	34428	34428	17211	17211	76828	76828	35.5	2.49	88.26	11	1078	364	366	0	0	0	0
AG-432-E11	Prochlorococcus (5)	18	730	228	43.22	0.00	0.00	955702	0	51	51	36116	36116	18739	18739	125971	125971	35.1	2.34	83.90	11	1190	400	330	0	0	0	0
AG-432-G10	Prochlorococcus (5)	18	730	228	28.60	0.00	0.00	397565	0	37	37	15515	15515	10745	10745	45046	45046	31.0	2.29	90.17	11	487	542	188	0	0	0	0
AG-432-K16	Prochlorococcus (5)	18	730	228	39.27	0.11	0.00	683382	0	79	79	14744	14744	8650	8650	40659	40659	32.0	2.93	92.36	11	786	404	325	1	0	0	0
AG-432-K17	Prochlorococcus (5)	18	730	228	44.77	0.00	0.00	824790	0	55	55	24339	24339	14996	14996	54436	54436	34.8	2.65	86.30	11	990	426	304	0	0	0	0
AG-432-O20	Prochlorococcus (5)	18	730	228	26.32	0.44	100.00	440284	0	70	70	7683	7683	6289	6289	20339	20339	39.0	2.11	89.58	11	552	542	184	4	0	0	0
AG-436-A02	Prochlorococcus (5)	18	730	228	11.91	0.00	0.00	199221	0	16	16	23459	23459	12451	12451	41067	41067	36.3	3.05	86.42	11	234	620	110	0	0	0	0
AG-436-A04	Prochlorococcus (5)	18	730	228	88.85	0.15	0.00	1440735	0	42	42	73711	73711	34303	34303	165613	165613	31.2	2.79	90.07	11	1665	97	632	1	0	0	0
AG-436-B23	Prochlorococcus (5)	18	730	228	47.72	0.00	0.00	716213	0	41	41	31752	31752	17468	17468	86795	86795	31.7	3.00	89.81	11	825	364	366	0	0	0	0
AG-436-C05	Prochlorococcus (5)	18	730	228	68.15	0.55	66.67	1136101	0	40	40	51187	51187	28402	28402	152678	152678	30.9	2.01	87.83	11	1312	245	482	3	0	0	0
AG-436-C13	Prochlorococcus (5)	18	730	228	84.29	0.11	0.00	1551218	0	38	38	81214	81214	40821	40821	178708	178708	35.1	1.90	87.52	11	1782	119	610	1	0	0	0
AG-436-C14	Prochlorococcus (5)	18	730	228	92.71	0.00	0.00	1721468	0	52	52	101747	101747	33105	33105	263005	263005	34.6	2.68	86.70	11	1962	45	685	0	0	0	0
AG-436-D07	Prochlorococcus (5)	18	730	228	20.31	0.22	100.00	387567	0	52	52	9901	9901	7453	7453	32162	32162	41.9	2.53	88.34	11	438	566	161	3	0	0	0
AG-436-D21	Prochlorococcus (5)	18	730	228	70.88	0.32	66.67	1162959	0	47	47	55752	55752	24743	24743	120744	120744	31.5	2.39	91.72	11	1368	182	545	3	0	0	0
AG-436-E22	Prochlorococcus (5)	18	730	228	61.52	0.04	0.00	1023528	0	60	60	44145	44145	17058	17058	83165	83165	31.4	3.06	89.45	11	1223	261	468	1	0	0	0
AG-436-F13	Prochlorococcus (5)	18	730	228	8.22	0.00	0.00	326640	0	73	73	4994	4994	4474	4474	12941	12941	48.2	4.99	80.88	11	396	654	76	0	0	0	0
AG-436-J02	Prochlorococcus (5)	18	730	228	55.21	0.00	0.00	1048913	0	45	45	55616	55616	23309	23309	193723	193723	34.3	3.25	85.23	11	1228	331	399	0	0	0	0
AG-436-J08	Prochlorococcus (5)	18	730	228	33.32	0.00	0.00	906601	0	100	100	14445	14445	9066	9066	43423	43423	48.9	4.44	81.74	11	983	505	225	0	0	0	0
AG-436-K22	Prochlorococcus (5)	18	730	228	71.74	0.00	0.00	1265112	0	61	61	39877	39877	20739	20739	120615	120615	36.8	2.16	87.88	11	1388	233	497	0	0	0	0
AG-436-M02	Prochlorococcus (5)	18	730	228	83.02	0.00	0.00	1501005	0	53	53	67312	67312	28320	28320	183000	183000	36.2	2.19	87.83	11	1677	142	588	0	0	0	0
AG-436-N08	Prochlorococcus (5)	18	730	228	44.75	0.00	0.00	849890	0	39	39	40836	40836	21792	21792	108697	108697	37.1	2.24	89.88	11	914	413	317	0	0	0	0
AG-436-O09	Prochlorococcus (5)	18	730	228	67.94	0.11	0.00	1191806	0	62	62	34306	34306	19222	19222	145214	145214	37.4	1.92	86.83	11	1378	227	502	1	0	0	0
AG-436-O11	Prochlorococcus (5)	18	730	228	78.35	0.00	0.00	1279919	0	36	36	65380	65380	35553	35553	219451	219451	31.2	2.01	89.19	11	1473	155	575	0	0	0	0
AG-436-O17	Prochlorococcus (5)	18	730	228	39.72	0.00	0.00	773737	0	57	57	21824	21824	13574	13574	61268	61268	36.2	2.48	89.20	11	888	385	345	0	0	0	0
AG-436-O20	Prochlorococcus (5)	18	730	228	45.88	0.00	0.00	762820	0	26	26	50898	50898	29339	29339	138952	138952	36.7	1.85	90.02	11	833	369	361	0	0	0	0
AG-436-P23	Prochlorococcus (5)	18	730	228	67.60	0.00	0.00	1715567	0	105	105	29083	29083	16338	16338	67383	67383	50.5	4.00	83.51	11	1846	228	502	0	0	0	0
AG-442-B03	Prochlorococcus (5)	18	730	228	95.21	0.26	0.00	1490193	0	30	30	92433	92433	49673	49673	313760	313760	31.2	2.04	90.08	11	1741	53	675	2	0	0	0
AG-442-D10	Prochlorococcus (5)	18	730	228	96.77	0.29	0.00	1568271	0	30	30	126138	126138	52275	52275	191296	191296	30.8	2.15	90.52	11	1807	23	705	2	0	0	0
AG-442-M23	Prochlorococcus (5)	18	730	228	96.23	0.58	50.00	1634928	0	27	27	188955	188955	60552	60552	545159	545159	30.7	2.32	89.93	11	1810	25	703	2	0	0	0
AG-442-N07	Prochlorococcus (5)	18	730	228	90.12	0.00	0.00	1443471	0	33	33	90452	90452	43741	43741	206148	206148	31.3	2.33	91.68	11	1655	64	666	0	0	0	0
AG-442-N17	Prochlorococcus (5)	18	730	228	72.16	0.00	0.00	1180721	0	34	34	78721	78721	34727	34727	240511	240511	30.8	2.39	90.31	11	1334	195	535	0	0	0	0
AG-449-C14	Prochlorococcus (5)	18	730	228	70.49	0.49	66.67	1182250	0	70	70	27675	27675	16889	16889	86612	86612	31.6	2.53	90.10	11	1411	225	499	6	0	0	0
AG-449-D16	Prochlorococcus (5)	18	730	228	39.59	0.00	0.00	704000	0	42	42	35736	35736	16761	16761	73658	73658	31.8	2.45	88.22	11	847	408	322	0	0	0	0
AG-449-D22	Prochlorococcus (5)	18	730	228	35.54	0.88	50.00	627479	0	59	59	15173	15173	10635	10635	44792	44792	31.7	2.43	90.30	11	748	465	263	2	0	0	0
AG-449-G23	Prochlorococcus (5)	18	730	228	86.98	0.22	50.00	1406930	0	41	41	69766	69766	34315	34315	201703	201703	31.4	2.08	89.84	11	1664	93	635	2	0	0	0
AG-449-J16	Prochlorococcus (5)	18	730	228	81.79	0.15	100.00	1322195	0	52	52	49735	49735	25426	25426	114467	114467	31.5	1.99	90.82	11	1564	156	573	1	0	0	0
AG-449-K21	Prochlorococcus (5)	18	730	228	38.96	0.00	0.00	705748	0	40	40	32937	32937	17643	17643	155181	155181	31.9	2.58	89.80	11	830	415	315	0	0	0	0
AG-449-O05	Prochlorococcus (5)	18	730	228	64.98	0.00	0.00	1028885	0	68	68	28785	28785	15130	15130	119309	119309	31.5	2.42	90.10	11	1255	270	460	0	0	0	0
AG-449-P16	Prochlorococcus (5)	18	730	228	64.02	0.00	0.00	1064203	0	46	46	40023	40023	23134	23134	119562	119562	31.4	2.14	90.77	11	1227	271	459	0	0	0	0
AG-455-B05	Prochlorococcus (5)	18	730	228	50.14	0.58	100.00	931365	0	79	79	19399	19399	11789	11789	72964	72964	35.2	2.39	86.30	11	1146	351	377	2	0	0	0
AG-455-E04	Prochlorococcus (5)	18	730	228	35.20	0.72	100.00	560841	0	59	59	13953	13953	9505	9505	28655	28655	31.9	2.87	89.92	11	692	484	240	6	0	0	0
AG-455-E15	Prochlorococcus (5)	18	730	228	52.71	0.04	0.00	824644	0	77	77	17754	17754	10709	10709	37759	37759	31.9	2.32	91.60	11	976	323	406	1	0	0	0
AG-455-G08	Prochlorococcus (5)	18	730	228	49.91	0.88	100.00	913442	0	53	53	30467	30467	17234	17234	66254	66254	35.4	2.63	87.57	11	1045	355	372	3	0	0	0
AG-455-O05	Prochlorococcus (5)	18	730	228	48.53	0.65	80.00	769298	0	82	82	13454	13454	9381	9381	45872	45872	31.0	3.31	90.15	11	888	351	374	5	0	0	0
AG-459-A01	Prochlorococcus (5)	18	730	228	48.48	0.58	50.00	773886	0	88	88	12504	12504	8794	8794	43580	43580	30.9	2.68	89.02	11	972	414	314	2	0	0	0
AG-459-A02	Prochlorococcus (5)	18	730	228	58.55	0.15	100.00	975842	0	75	75	22634	22634	13011	13011	76629	76629	31.4	3.46	90.61	11	1134	324	405	1	0	0	0
AG-459-A09	Prochlorococcus (5)	18	730	228	82.99	0.00	0.00	1511323	0	49	49	51041	51041	30843	30843	172684	172684	30.7	2.30	89.14	11	1770	121	609	0	0	0	0
AG-459-B06	Prochlorococcus (5)	18	730	228	74.18	0.00	0.00	1181521	0	56	56	59322	59322	21098	21098	98283	98283	31.4	2.41	91.00	11	1413	198	532	0	0	0	0
AG-459-C18	Prochlorococcus (5)	18	730	228	52.30	0.22	100.00	896699	0	89	89	14816	14816	10075	10075	45872	45872	35.3	2.06	86.37	11	1101	351	377	2	0	0	0
AG-459-D04	Prochlorococcus (5)	18	730	228	70.04	0.55	80.00	1144341	0	67	67	26486	26486	17079	17079	91614	91614	31.5	1.72	90.63	11	1315	217	508	5	0	0	0
AG-459-E08	Prochlorococcus (5)	18	730	228	64.88	0.00	0.00	1136400	0	51	51	47413	47413	22282	22282	109026	109026	31.0	2.43	90.58	11	1319	246	484	0	0	0	0
AG-459-J14	Prochlorococcus (5)	18	730	228	63.86	0.55	100.00	1090331	0	62	62	28585	28585	17585	17585	98146	98146	31.4	3.13	91.53	11	1260	228	499	3	0	0	0
AG-459-J20	Prochlorococcus (5)	18	730	228	46.14	0.00	0.00	810859	0	56	56	23435	23435	14479	14479	80679	80679	30.9	2.55	90.14	11	935	382	348	0	0	0	0
AG-459-M13	Prochlorococcus (5)	18	730	228	59.62	0.00	0.00	1022042	0	56	56	30771	30771	18250	18250	141177	141177	30.5	3.01	89.37	11	1196	305	425	0	0	0	0
AG-459-N19	Prochlorococcus (5)	18	730	228	78.32	0.00	0.00	1329883	0	51	51	79698	79698	26076	26076	183315	183315	31.5	2.23	90.18	11	1553	155	575	0	0	0	0
AG-459-O03	Prochlorococcus (5)	18	730	228	68.73	0.00	0.00	1196887	0	42	42	68467	68467	28497	28497	141212	141212	30.7	2.49	89.96	11	1376	210	520	0	0	0	0
AG-459-O09	Prochlorococcus (5)	18	730	228	74.41	0.00	0.00	1228265	0	76	76	29324	29324	16161	16161	102073	102073	31.4	2.14	90.37	11	1433	172	558	0	0	0	0
AG-459-P02	Prochlorococcus (5)	18	730	228	59.58	0.00	0.00	997800	0	49	49	68846	68846	20363	20363	187369	187369	30.7	2.51	89.51	11	1250	290	440	0	0	0	0
AG-459-P07	Prochlorococcus (5)	18	730	228	75.30	0.00	0.00	1417200	0	78	78	35046	35046	18169	18169	96496	96496	35.0	2.56	86.60	11	1678	199	531	0	0	0	0
AG-459-P16	Prochlorococcus (5)	18	730	228	59.46	1.36	100.00	961696	0	56	56	25528	25528	17173	17173	54425	54425	30.8	1.98	90.00	11	1166	321	402	7	0	0	0
AG-459-P19	Prochlorococcus (5)	18	730	228	39.82	0.09	100.00	642712	0	69	69	12046	12046	9314	9314	35035	35035	31.1	3.16	90.37	11	785	440	289	1	0	0	0
AG-459-P20	Prochlorococcus (5)	18	730	228	48.12	0.00	0.00	812227	0	73	73	18521	18521	11126	11126	62776	62776	31.0	2.80	90.43	11	972	371	359	0	0	0	0
AG-463-A20	Prochlorococcus (5)	18	730	228	9.83	0.11	100.00	182961	0	38	38	5328	5328	4814	4814	11694	11694	42.0	2.52	86.69	11	226	665	64	1	0	0	0
AG-463-D13	Prochlorococcus (5)	18	730	228	23.26	0.00	0.00	551271	0	47	47	16250	16250	11729	11729	42137	42137	40.5	3.12	83.79	11	621	560	170	0	0	0	0
AG-463-D18	Prochlorococcus (5)	18	730	228	21.22	0.04	0.00	421293	0	49	49	10418	10418	8597	8597	30475	30475	41.7	3.40	87.42	11	514	583	146	1	0	0	0
AG-463-F02	Prochlorococcus (5)	18	730	228	44.36	1.20	54.55	1098046	0	58	58	42174	42174	18931	18931	144337	144337	50.7	4.22	85.81	11	1210	381	338	11	0	0	0
